File #,File name,# of Tubes,# walls per CNT,# of Atoms,# of Bonds,Bond Ratio,CNT height,Initial Dia (Ang.),Initial Dia (nm),Cross-sectional area (nm^2),Strain at Break,1/2 Stress (GPa),1/2 Strain,Strength (GPa),Elastic Modulus (GPa)
941,941-2N9M9_DC1,2,1,719,1077,1.497913769123783,24.595121,12.2,1.22,4.0212385965949355,0.16500002032925265,36.88149258075656,0.08199999186829904,63.11585676195445,440.52046658483494
942,942-2D1N9M9,2,1,718,1074,1.4958217270194987,24.595121,12.2,1.22,4.0212385965949355,0.16099999593414957,35.60475195042774,0.08000000000000008,61.31919084776549,435.3234973363424
943,943-2DC2N9M9,2,1,716,1070,1.494413407821229,24.595121,12.2,1.22,4.0212385965949355,0.1380000081317011,30.593870111804943,0.06800000813170108,54.23523070901792,426.9113372499088
944,944-2DC3N9M9,2,1,714,1066,1.4929971988795518,24.595121,12.2,1.22,4.0212385965949355,0.13700001219755156,29.69432441090014,0.06800000813170108,52.153050942232596,420.87991882741835
945,945-2DC4N9M9,2,1,712,1062,1.4915730337078652,24.595121,12.2,1.22,4.0212385965949355,0.1380000081317011,29.380006861135783,0.06800000813170108,52.835417265719684,421.30786630455293
946,946-2N9M9_DC2,2,1,718,1075,1.4972144846796658,24.595121,12.2,1.22,4.0212385965949355,0.14199999186829898,32.06927222411167,0.07000000000000002,56.50923050850936,435.5221723495635
947,947-2N9M9_DC3,2,1,717,1073,1.496513249651325,24.595121,12.2,1.22,4.0212385965949355,0.14299998780244855,32.0109610528724,0.07099999593414957,56.67669209513749,433.5639771681722
948,948-2N9M9_DC4,2,1,716,1071,1.4958100558659218,24.595121,12.2,1.22,4.0212385965949355,0.1380000081317011,30.917641482192323,0.06800000813170108,54.902561661410594,433.54401972568655
949,949-3N9M9_DC1_2,3,1,1077,1612,1.4967502321262767,24.595121,12.2,1.22,6.031857894892403,0.14000000000000004,31.582006778249582,0.06900000406585062,56.10767777046364,436.6564336576643
950,950-4N9M9_DC1_2_3,4,1,1434,2145,1.49581589958159,24.595121,12.2,1.22,8.042477193189871,0.14199999186829898,31.55395962426778,0.07000000000000002,55.64539497458557,433.8630720085245
951,951-2TWCNT11-14-17_D4_5,2,3,3333,4959,1.4878487848784878,24.595121,23.05,2.305,11.324224149037939,0.14600001626340206,51.60676645939129,0.07199999186829897,91.14819457396369,693.380499044619
952,952-3TWCNT11-14-17_D8_7_6,3,3,4977,7371,1.481012658227848,24.595121,23.05,2.305,16.986336223556908,0.14700001219755163,51.51537066377984,0.07299998780244851,89.21826116939584,675.8324047131752
953,953-2TWCNT11-14-17_D5_6,3,3,3327,4941,1.48512173128945,24.595121,23.05,2.305,16.986336223556908,0.14600001626340206,51.29528533688604,0.07199999186829897,90.09205662032166,686.7695170589167
954,954-2TWCNT11-14-17_D6_D7,2,3,3321,4923,1.4823848238482384,24.595121,23.05,2.305,11.324224149037939,0.14099999593414958,48.99668410930557,0.07000000000000002,87.03944418918778,678.4644062574245
955,955-2TWCNT11-14-17_D7_8,2,3,3315,4905,1.4796380090497738,24.595121,23.05,2.305,11.324224149037939,0.14299998780244855,49.70085065246863,0.07099999593414957,87.42132137370187,670.4458283008781
956,956-3TWCNT11-14-17_D8_4_5,3,3,4989,7407,1.4846662657847265,24.595121,23.05,2.305,16.986336223556908,0.14800000813170117,52.05739463854092,0.07299998780244851,90.65056692068903,684.82887181476
957,957-3D4TWCNT11-14-17,3,3,5004,7452,1.4892086330935252,24.595121,23.05,2.305,16.986336223556908,0.1509999959341495,54.141107301597465,0.07500002032925265,93.80352959340087,697.1024518139799
958,958-3D5TWCNT11-14-17,3,3,4995,7425,1.4864864864864864,24.595121,23.05,2.305,16.986336223556908,0.14399998373659795,51.183854826735185,0.07099999593414957,90.3437769234703,689.7810151204164
959,959-3D6TWCNT11-14-17,3,3,4986,7398,1.483754512635379,24.595121,23.05,2.305,16.986336223556908,0.14299998780244855,50.52947827180018,0.07099999593414957,88.59873302479095,682.2049436946907
960,960-3D7TWCNT11-14-17,3,3,4977,7371,1.481012658227848,24.595121,23.05,2.305,16.986336223556908,0.14399998373659795,50.00821090095074,0.07099999593414957,87.93362753157932,675.3721553388954
961,961-2TWCNT12-15-18_D4_5,2,3,3573,5319,1.4886649874055415,24.595121,24.41,2.4410000000000003,12.500461571283186,0.13700001219755156,47.91291471641221,0.06800000813170108,85.25027974387365,676.8345498210465
962,962-2TWCNT12-15-18_D5_6,2,3,3567,5301,1.4861227922624054,24.595121,24.41,2.4410000000000003,12.500461571283186,0.13399998373659802,46.179181640592965,0.06600001626340213,83.05591748417032,668.204869255429
963,963-2TWCNT12-15-18_D6_7,2,3,3561,5283,1.4835720303285593,24.595121,24.41,2.4410000000000003,12.500461571283186,0.13900000406585064,48.14354604747874,0.06900000406585062,84.44492968296248,662.6680385227176
964,964-2TWCNT12-15-18_D7_8,2,3,3555,5265,1.481012658227848,24.595121,24.41,2.4410000000000003,12.500461571283186,0.13900000406585064,47.3216064005508,0.06900000406585062,83.51567432010029,656.2834499118077
965,965-3TWCNT12-15-18_D8_7_6,3,3,5337,7911,1.4822934232715008,24.595121,24.41,2.4410000000000003,18.75069235692478,0.13700001219755156,47.106640691400294,0.06800000813170108,82.70176083557138,658.9497830962903
966,966-3D4TWCNT12-15-18,3,3,5364,7992,1.4899328859060403,24.595121,24.41,2.4410000000000003,18.75069235692478,0.15500002032925259,53.93087007232665,0.07700001219755159,93.11771043658548,680.6395723630317
967,967-3D5TWCNT12-15-18,3,3,5355,7965,1.4873949579831933,24.595121,24.41,2.4410000000000003,18.75069235692478,0.1380000081317011,47.700688586183276,0.06800000813170108,84.98602788359646,672.4766109949218
968,968-3D6TWCNT12-15-18,3,3,5346,7938,1.4848484848484849,24.595121,24.41,2.4410000000000003,18.75069235692478,0.13299998780244848,46.09584106084268,0.06600001626340213,82.41991232668826,666.1166915801459
969,969-3D7TWCNT12-15-18,3,3,5337,7911,1.4822934232715008,24.595121,24.41,2.4410000000000003,18.75069235692478,0.14000000000000004,47.101224109703104,0.06900000406585062,84.32084658186889,658.5442854197804
970,970-3D8TWCNT12-15-18,3,3,5328,7884,1.4797297297297298,24.595121,24.41,2.4410000000000003,18.75069235692478,0.13600001626340216,45.59162787730043,0.06700001219755168,81.38665581935433,650.8064384033581
971,971-2TWCNT13-16-19_D4_5,2,3,3813,5679,1.4893784421715184,24.595121,25.76,2.5760000000000005,13.725517772568896,0.15900000406585063,54.068316608856,0.07900000406585055,92.76262011427167,662.8810560768404
972,972-2TWCNT13-16-19_D5_6,2,3,3807,5661,1.4869976359338062,24.595121,25.76,2.5760000000000005,13.725517772568896,0.153999983736598,52.126632988805135,0.07600001626340205,90.39570839227899,657.5782252480769
973,973-2TWCNT13-16-19_D6_7,2,3,3801,5643,1.4846093133385951,24.595121,25.76,2.5760000000000005,13.725517772568896,0.15199999186829904,50.75225884402588,0.07500002032925265,88.78072920156929,653.0434339210032
974,974-2TWCNT13-16-19_D7_8,2,3,3795,5625,1.482213438735178,24.595121,25.76,2.5760000000000005,13.725517772568896,0.1509999959341495,50.413994942481985,0.07500002032925265,87.25967417816241,645.6714955524301
975,975-3TWCNT13-16-19_D8_7_6,3,3,5697,8451,1.4834123222748816,24.595121,25.76,2.5760000000000005,20.588276658853346,0.153999983736598,50.97251453221187,0.07600001626340205,88.4695125477513,648.6234873034002
976,976-3D4TWCNT13-16-19,3,3,5724,8532,1.490566037735849,24.595121,25.76,2.5760000000000005,20.588276658853346,0.16000000000000003,54.06516495262104,0.07900000406585055,92.89202654818936,665.0310645269606
977,977-3D5TWCNT13-16-19,3,3,5715,8505,1.4881889763779528,24.595121,25.76,2.5760000000000005,20.588276658853346,0.14900000406585057,50.4657181246465,0.07399998373659805,88.38858364592983,659.7113176546756
978,978-3D6TWCNT13-16-19,3,3,5706,8478,1.4858044164037856,24.595121,25.76,2.5760000000000005,20.588276658853346,0.15700001219755153,52.63631897076721,0.07800000813170115,90.62817326261715,654.4169338468508
979,979-3D7TWCNT13-16-19,3,3,5697,8451,1.4834123222748816,24.595121,25.76,2.5760000000000005,20.588276658853346,0.15299998780244844,50.997268944743546,0.07600001626340205,88.71632733006872,650.721928164604
980,980-3D8TWCNT13-16-19,3,3,5688,8424,1.481012658227848,24.595121,25.76,2.5760000000000005,20.588276658853346,0.15500002032925259,51.04939518720948,0.07700001219755159,88.24649954985053,641.7923767307022
981,981-2TWCNT14-17-20_D4_5,2,3,4053,6039,1.4900074019245004,24.595121,27.12,2.712,15.017541733654843,0.1580000081317011,51.73985088967876,0.07800000813170115,89.3692087736866,644.962229185935
982,982-2TWCNT14-17-20_D5_6,2,3,4047,6021,1.4877687175685692,24.595121,27.12,2.712,15.017541733654843,0.1580000081317011,51.52723415947721,0.07800000813170115,88.40789145948315,639.3489523329722
983,983-2TWCNT14-17-20_D6_7,2,3,4041,6003,1.4855233853006682,24.595121,27.12,2.712,15.017541733654843,0.15700001219755153,50.78358397189417,0.07800000813170115,87.273044421697,632.7314006663798
984,984-2TWCNT14-17-20_D7_8,2,3,4035,5985,1.483271375464684,24.595121,27.12,2.712,15.017541733654843,0.15500002032925259,50.06096142607397,0.07700001219755159,85.9509126810426,626.5599773938814
985,985-3TWCNT14-17-20_D8_7_6,3,3,6057,8991,1.4843982169390788,24.595121,27.12,2.712,22.526312600482264,0.15199999186829904,48.68434198826433,0.07499997967074745,85.1031065906566,628.631661769014
986,986-3D4TWCNT14-17-20,3,3,6084,9072,1.4911242603550297,24.595121,27.12,2.712,22.526312600482264,0.16000000000000003,52.3863450093417,0.07900000406585055,90.5631501166329,646.6521651373225
987,987-3D5TWCNT14-17-20,3,3,6075,9045,1.488888888888889,24.595121,27.12,2.712,22.526312600482264,0.15600001626340212,51.06398529697144,0.07700001219755159,88.04311059378986,642.1776313144978
988,988-3D6TWCNT14-17-20,3,3,6066,9018,1.486646884272997,24.595121,27.12,2.712,22.526312600482264,0.15500002032925259,50.646953805406376,0.07700001219755159,87.25474106260167,636.3712021075016
989,989-2D7TWCNT14-17-20,2,3,4038,5994,1.4843982169390788,24.595121,27.12,2.712,15.017541733654843,0.15500002032925259,49.623756688082366,0.07700001219755159,86.0111850616674,629.3862483067211
990,990-2D8TWCNT14-17-20,2,3,4032,5976,1.4821428571428572,24.595121,27.12,2.712,15.017541733654843,0.15500002032925259,49.394084150103986,0.07700001219755159,85.2906842806611,622.888527930557
991,991-2TWCNT15-18-21_D4_5,2,3,4293,6399,1.490566037735849,24.595121,29.83,2.983,17.76534360209879,0.15500002032925259,46.06916358623732,0.07700001219755159,79.68926014688311,579.9759622136216
992,992-2TWCNT15-18-21_D5_6,2,3,4287,6381,1.4884534639608118,24.595121,29.83,2.983,17.76534360209879,0.14900000406585057,43.748203152163875,0.07399998373659805,73.67549254405029,572.643943441302
993,993-2TWCNT15-18-21_D6_7,2,3,4281,6363,1.4863349684653118,24.595121,29.83,2.983,17.76534360209879,0.14099999593414958,41.24516047565591,0.07000000000000002,71.60956126289315,566.3194740364395
994,994-2TWCNT15-18-21_D7_8,2,3,4276,6348,1.4845650140318054,24.595121,29.83,2.983,17.76534360209879,0.1350000203292526,39.267718795290584,0.06700001219755168,69.52351980239614,561.8975131574516
995,995-3TWCNT15-18-21_D8_7_6,3,3,6418,9534,1.4855095045185416,24.595121,29.83,2.983,26.648015403148182,0.14099999593414958,41.07433259034708,0.07000000000000002,69.42976664177553,564.3723781809717
996,996-2D4TWCNT15-18-21,2,3,4296,6408,1.4916201117318435,24.595121,29.83,2.983,17.76534360209879,0.1580000081317011,46.7144591043713,0.07800000813170115,80.38043764963084,581.4539206169344
997,997-4D5TWCNT15-18-21,4,3,8580,12780,1.4895104895104896,24.595121,29.83,2.983,35.53068720419758,0.1500000000000001,44.41958925045064,0.07399998373659805,77.6302769825022,577.7441657529627
998,998-3D6TWCNT15-18-21,3,3,6426,9558,1.4873949579831933,24.595121,29.83,2.983,26.648015403148182,0.14500002032925266,43.003654627093354,0.07199999186829897,72.74941981484464,570.5025934031157
999,999-3D7TWCNT15-18-21,3,3,6417,9531,1.485273492286115,24.595121,29.83,2.983,26.648015403148182,0.1380000081317011,40.142470940931666,0.06800000813170108,69.47955748411319,564.9343669321155
1000,1000-3D8TWCNT15-18-21,3,3,6411,9513,1.4838558727187645,24.595121,29.83,2.983,26.648015403148182,0.13399998373659802,38.69584830439156,0.06600001626340213,68.62875779702998,559.6851362047869
1001,1001-2DWCNT11-14_D4_5,2,2,1982,2946,1.486377396569122,24.595121,18.98,1.8980000000000001,8.151308245895528,0.14700001219755163,42.82785596134071,0.07299998780244851,74.9796938976536,570.5343404632755
1002,1002-2DWCNT11-14_D5_6,2,2,1978,2934,1.4833164812942365,24.595121,18.98,1.8980000000000001,8.151308245895528,0.14299998780244855,41.47884830319711,0.07099999593414957,72.83518743576983,562.2974487881855
1003,1003-2DWCNT11-14_D6_7,2,2,1974,2922,1.4802431610942248,24.595121,18.98,1.8980000000000001,8.151308245895528,0.13199999186829908,37.74095069530242,0.06499997967074754,67.05078390936244,555.5181128325484
1004,1004-2DWCNT11-14_D7_8,2,2,1970,2910,1.4771573604060915,24.595121,18.98,1.8980000000000001,8.151308245895528,0.13199999186829908,36.90632675539589,0.06499997967074754,66.48823305069374,547.7212519692773
1005,1005-3DWCNT11-14_D8_7_6,3,2,2958,4374,1.4787018255578093,24.595121,18.98,1.8980000000000001,12.226962368843292,0.1350000203292526,38.79334579728026,0.06700001219755168,67.83963062265637,552.1068455613671
1006,1006-3D4DWCNT11-14,3,2,2976,4428,1.4879032258064515,24.595121,18.98,1.8980000000000001,12.226962368843292,0.15700001219755153,46.21450694453868,0.07800000813170115,79.73707050702727,576.7316556239404
1007,1007-3D5DWCNT11-14,3,2,2970,4410,1.4848484848484849,24.595121,18.98,1.8980000000000001,12.226962368843292,0.14600001626340206,41.948619307878346,0.07199999186829897,74.44191375892211,566.4691502941179
1008,1008-3D6DWCNT11-14,3,2,2964,4392,1.4817813765182186,24.595121,18.98,1.8980000000000001,12.226962368843292,0.14199999186829898,40.85614985874887,0.07000000000000002,72.33032439060884,558.9193548029979
1009,1009-2D7DWCNT11-14,2,2,1972,2916,1.4787018255578093,24.595121,18.98,1.8980000000000001,8.151308245895528,0.13399998373659802,37.6081016415847,0.06600001626340213,66.8531634951613,550.6795267032377
1010,1010-2D8DWCNT11-14,2,2,1968,2904,1.475609756097561,24.595121,18.98,1.8980000000000001,8.151308245895528,0.13000000000000012,36.79778715224743,0.06399998373659799,65.97155887476335,544.429640640788
1011,1011-2DWCNT12-15_D4_5,2,2,2142,3186,1.4873949579831933,24.595121,20.34,2.0340000000000003,9.153652231579274,0.1500000000000001,42.34830862240585,0.07399998373659805,74.62413256874198,552.8327367057444
1012,1012-2DWCNT12-15_D5_6,2,2,2138,3174,1.4845650140318054,24.595121,20.34,2.0340000000000003,9.153652231579274,0.153999983736598,42.781258261105435,0.07600001626340205,74.5497607852045,545.8899958102359
1013,1013-2DWCNT12-15_D6_7,2,2,2134,3162,1.4817244611059044,24.595121,20.34,2.0340000000000003,9.153652231579274,0.14900000406585057,40.94848589240741,0.07399998373659805,71.68039875604372,537.9731163194242
1014,1014-2DWCNT12-15_D7_8,2,2,2130,3150,1.4788732394366197,24.595121,20.34,2.0340000000000003,9.153652231579274,0.14299998780244855,39.616642468753916,0.07099999593414957,69.59087505958456,533.22948471469
1015,1015-3DWCNT12-15_D8_7_6,3,2,3198,4734,1.4803001876172608,24.595121,20.34,2.0340000000000003,13.730478347368912,0.14299998780244855,38.921964281900784,0.07099999593414957,68.36648794426827,534.9236758752886
1016,1016-3D4DWCNT12-15,3,2,3216,4788,1.4888059701492538,24.595121,20.34,2.0340000000000003,13.730478347368912,0.1509999959341495,43.07028993504643,0.07499997967074745,75.41608377373896,556.4648486763493
1017,1017-3D5DWCNT12-15,3,2,3210,4770,1.485981308411215,24.595121,20.34,2.0340000000000003,13.730478347368912,0.1509999959341495,42.7828503024893,0.07500002032925265,74.36317846367142,549.7856478522951
1018,1018-3D6DWCNT12-15,3,2,3204,4752,1.4831460674157304,24.595121,20.34,2.0340000000000003,13.730478347368912,0.1500000000000001,41.415861611317865,0.07399998373659805,72.75611823860287,541.9544857451017
1019,1019-3D7DWCNT12-15,3,2,3198,4734,1.4803001876172608,24.595121,20.34,2.0340000000000003,13.730478347368912,0.1500000000000001,40.624962064197526,0.07399998373659805,71.43018831786125,535.8467327096726
1020,1020-3D8DWCNT12-15,3,2,3192,4716,1.4774436090225564,24.595121,20.34,2.0340000000000003,13.730478347368912,0.14099999593414958,38.443733308617695,0.07000000000000002,67.34043184167422,527.2585469197088
1021,1021-2DWCNT13-16_D4_5,2,2,2302,3426,1.4882710686359688,24.595121,21.7,2.17,10.214103114983814,0.15600001626340212,42.804655427064986,0.07700001219755159,73.95845120591198,536.7995206454566
1022,1022-2DWCNT13-16_D5_6,2,2,2298,3414,1.485639686684073,24.595121,21.7,2.17,10.214103114983814,0.15199999186829904,41.397678919127,0.07500002032925265,72.76715774042482,532.1875840025161
1023,1023-2DWCNT13-16_D6_7,2,2,2294,3402,1.4829991281604185,24.595121,21.7,2.17,10.214103114983814,0.153999983736598,41.077236051245656,0.07600001626340205,72.19510512966313,526.6799360686933
1024,1024-2DWCNT13-16_D7_8,2,2,2290,3390,1.480349344978166,24.595121,21.7,2.17,10.214103114983814,0.15199999186829904,40.162455933578954,0.07499997967074745,70.8650866137157,519.9013012168905
1025,1025-3DWCNT13-16_D8_7_6,3,2,3438,5094,1.4816753926701571,24.595121,21.7,2.17,15.321154672475721,0.15199999186829904,40.4067724552264,0.07500002032925265,71.17080358945765,523.9953193004372
1026,1026-3D4DWCNT13-16,3,2,3456,5148,1.4895833333333333,24.595121,21.7,2.17,15.321154672475721,0.15700001219755153,42.93890952219946,0.07800000813170115,74.38860905498879,538.4077443030036
1027,1027-3D5DWCNT13-16,3,2,3450,5130,1.4869565217391305,24.595121,21.7,2.17,15.321154672475721,0.14600001626340206,39.86713076204526,0.07199999186829897,70.31647519919983,534.0024461796638
1028,1028-3D6DWCNT13-16,3,2,3444,5112,1.4843205574912892,24.595121,21.7,2.17,15.321154672475721,0.15299998780244844,41.454164259292796,0.07600001626340205,72.4070095251442,528.771383416717
1029,1029-3D7DWCNT13-16,3,2,3438,5094,1.4816753926701571,24.595121,21.7,2.17,15.321154672475721,0.1509999959341495,40.52701107555237,0.07500002032925265,70.88865966469672,524.0515907188837
1030,1030-3D8DWCNT13-16,3,2,3432,5076,1.479020979020979,24.595121,21.7,2.17,15.321154672475721,0.1500000000000001,39.11740426872898,0.07399998373659805,69.42797960478048,515.7527432972264
1031,1031-2DWCNT14-17_D4_5,2,2,2462,3666,1.4890333062550771,24.595121,23.05,2.305,11.324224149037939,0.16099999593414957,42.26998399787108,0.08000000000000008,72.86471663082747,517.8650088189622
1032,1032-2DWCNT14-17_D5_6,2,2,2458,3654,1.4865744507729861,24.595121,23.05,2.305,11.324224149037939,0.15900000406585063,41.48501535257339,0.07900000406585055,71.26545116228232,512.2362609844116
1033,1033-2DWCNT14-17_D6_7,2,2,2454,3642,1.4841075794621026,24.595121,23.05,2.305,11.324224149037939,0.16000000000000003,41.08293236622714,0.07900000406585055,70.76189883486896,506.7473079447853
1034,1034-2DWCNT14-17_D7_8,2,2,2450,3630,1.4816326530612245,24.595121,23.05,2.305,11.324224149037939,0.15700001219755153,40.11144232426633,0.07800000813170115,69.47276132600665,501.589225669201
1035,1035-3DWCNT14-17_D8_7_6,3,2,3678,5454,1.4828711256117455,24.595121,23.05,2.305,16.986336223556908,0.15500002032925259,40.01048250416249,0.07700001219755159,69.30719745255804,505.4154246690166
1036,1036-2D4DWCNT14-17,2,2,2464,3672,1.4902597402597402,24.595121,23.05,2.305,11.324224149037939,0.15700001219755153,41.66034309758051,0.07800000813170115,71.82446543776604,521.1418369359106
1037,1037-3D5DWCNT14-17,3,2,3690,5490,1.4878048780487805,24.595121,23.05,2.305,16.986336223556908,0.1580000081317011,41.10496639134608,0.07800000813170115,71.49309090961587,515.9177623557758
1038,1038-2D6DWCNT14-17,2,2,2456,3648,1.485342019543974,24.595121,23.05,2.305,11.324224149037939,0.1580000081317011,40.94594235810706,0.07800000813170115,70.43152109377517,509.1157569509434
1039,1039-2D7DWCNT14-17,2,2,2452,3636,1.4828711256117455,24.595121,23.05,2.305,11.324224149037939,0.16000000000000003,40.683704657085705,0.07900000406585055,70.26164229527284,504.72615055473653
1040,1040-3D8DWCNT14-17,3,2,3672,5436,1.4803921568627452,24.595121,23.05,2.305,16.986336223556908,0.15600001626340212,39.38818456940889,0.07700001219755159,68.89592697553695,498.6027267951442
1041,1041-2DWCNT15-18_D4_5,2,2,2622,3906,1.4897025171624714,24.595121,24.41,2.4410000000000003,12.500461571283186,0.15500002032925259,39.69298951215688,0.07700001219755159,68.98270304094227,501.54357286662975
1042,1042-2DWCNT15-18_D5_6,2,2,2618,3894,1.4873949579831933,24.595121,24.41,2.4410000000000003,12.500461571283186,0.14199999186829898,36.32407617652967,0.07000000000000002,63.322966095355156,495.615979019617
1043,1043-2DWCNT15-18_D6_7,2,2,2614,3882,1.4850803366488141,24.595121,24.41,2.4410000000000003,12.500461571283186,0.1380000081317011,34.78525487112023,0.06800000813170108,60.059304774159884,488.6706167164974
1044,1044-2DWCNT15-18_D7_8,2,2,2610,3870,1.4827586206896552,24.595121,24.41,2.4410000000000003,12.500461571283186,0.13600001626340216,33.89583173986709,0.06700001219755168,58.60050320107599,481.96506818945915
1045,1045-3DWCNT15-18_D8_7_6,3,2,3918,5814,1.4839203675344563,24.595121,24.41,2.4410000000000003,18.75069235692478,0.13099999593414952,33.11283370992851,0.06500002032925259,58.10642850800037,486.3177064913562
1046,1046-3D4DWCNT15-18,3,2,3936,5868,1.4908536585365855,24.595121,24.41,2.4410000000000003,18.75069235692478,0.15700001219755153,40.56702791262456,0.07800000813170115,69.56496073396325,504.14561860012583
1047,1047-3D5DWCNT15-18,3,2,3930,5850,1.4885496183206106,24.595121,24.41,2.4410000000000003,18.75069235692478,0.1500000000000001,37.92403579039281,0.07399998373659805,66.77828944192417,498.0340874521052
1048,1048-2D6DWCNT15-18,2,2,2616,3888,1.4862385321100917,24.595121,24.41,2.4410000000000003,12.500461571283186,0.13900000406585064,35.05819401757797,0.06900000406585062,60.487607172843184,491.2706765867628
1049,1049-3D7DWCNT15-18,3,2,3918,5814,1.4839203675344563,24.595121,24.41,2.4410000000000003,18.75069235692478,0.13399998373659802,33.408378548476236,0.06600001626340213,58.440654913134374,485.37185009706405
1050,1050-3D8DWCNT15-18,3,2,3912,5796,1.48159509202454,24.595121,24.41,2.4410000000000003,18.75069235692478,0.13399998373659802,32.786950227903425,0.06600001626340213,56.624874505109936,480.24371797571433
1051,1051-8DWCNT_12nm,8,2,54080,81120,1.5,24.595121,120,12,962.9886261936952,0.22900000406585064,16.972277742199836,16.972277742199836,24.61100689181099,155.31726387039402
1052,1052-8DWCNT_12nm_fractured,8,2,54080,80124,1.4815828402366864,24.595121,120,12,962.9886261936952,0.23299998780244854,8.807724549874175,8.807724549874175,12.195743575863442,104.0185776398276
1053,1053-8DWCNT_12nm_8tetravacancies,8,2,53952,80832,1.498220640569395,24.595121,120,12,962.9886261936952,0.12700001219755164,10.280799500723095,10.280799500723095,17.54183053950776,153.3182900557899
1054,1054-liang,5,2,32600,48900,1.5,24.595121,116,11.600000000000001,113.26,0.22299998780244848,85.87277833629624,85.87277833629624,125.98920517648759,801.2150131146389
1055,1055-Garcia,144,1,63360,95040,1.5,24.595121,14.9,1.49,395.4900726121734,0.2250000000000001,48.281033084023086,0.11200000000000009,70.23045494338764,446.5006355122697
1056,1056-N6M6_1SW_dia,1,1,240,360,1.5,24.595121,8.14,0.8140000000000001,1.1196918960732845,0.1629999878024485,48.587554275784186,0.08099999593414949,78.76651561573986,609.6080862103108
1057,1057-N6M6_1SW_hor,1,1,240,360,1.5,24.595121,8.14,0.8140000000000001,1.1196918960732845,0.16099999593414957,48.371995849725025,0.08000000000000008,80.43014058373072,655.294788130353
1058,1058-N6M6_2SW_mixed,1,1,240,360,1.5,24.595121,8.14,0.8140000000000001,1.1196918960732845,0.14000000000000004,41.933560169629544,0.06900000406585062,71.05802192729695,657.4917171804607
1059,1059-N7M7_1SW,1,1,280,420,1.5,24.595121,9.49,0.9490000000000001,1.3872024375172727,0.1670000121975516,46.96267903726488,0.08299998780244858,76.40140460761926,678.5469918319625
1060,1060-N7M7_2SW,1,1,280,420,1.5,24.595121,9.49,0.9490000000000001,1.3872024375172727,0.16199999186829897,43.79304283368822,0.08000000000000008,73.86557428447512,560.6999556462023
1061,1061-N8M8_1SW,1,1,320,480,1.5,24.595121,10.85,1.085,1.685641173237688,0.1670000121975516,44.608225989529004,0.08299998780244858,72.50106652309853,625.1619908927387
1062,1062-N8M8_2SW,1,1,320,480,1.5,24.595121,10.85,1.085,1.685641173237688,0.1580000081317011,41.05283443570474,0.07800000813170115,68.52904099716778,520.541091982461
1063,1063-N9M9_1SW,1,1,360,540,1.5,24.595121,12.2,1.22,2.0106192982974678,0.1580000081317011,39.629505688652294,0.07800000813170115,65.29124372624332,528.5675057708046
1064,1064-N9M9_2SW,1,1,360,540,1.5,24.595121,12.2,1.22,2.0106192982974678,0.15700001219755153,38.38396100815435,0.07800000813170115,63.72839659014327,497.75483994808786
1065,1065-N10M10_1SW,1,1,400,600,1.5,24.595121,13.56,1.356,2.366951303438237,0.16399998373659808,38.65926963472015,0.08099999593414949,63.58780148798275,528.733123469006
1066,1066-N10M10_2SW,1,1,400,600,1.5,24.595121,13.56,1.356,2.366951303438237,0.16099999593414957,37.125215488280325,0.08000000000000008,61.196465715902264,478.67222954811064
1067,1067-N11M11_1SW,1,1,440,660,1.5,24.595121,14.92,1.492,2.752336757439403,0.16000000000000003,35.661274586747254,0.07900000406585055,58.71689322339894,463.5041201740247
1068,1068-N11M11_2SW,1,1,440,660,1.5,24.595121,14.92,1.492,2.752336757439403,0.1580000081317011,34.686861838377375,0.07800000813170115,57.916538532848314,423.57220269453006
1069,1069-N12M12_1SW,1,1,480,720,1.5,24.595121,16.27,1.627,3.1636222866749284,0.16199999186829897,34.48832323685728,0.08000000000000008,56.88664080429554,446.79236327701125
1070,1070-N12M12_2SW,1,1,480,720,1.5,24.595121,16.27,1.627,3.1636222866749284,0.16000000000000003,33.35143036887057,0.07900000406585055,55.59929982114966,422.22711287813974
1071,1071-N13M13_1SW,1,1,520,780,1.5,24.595121,17.63,1.763,3.6069010100964474,0.16199999186829897,32.48476401876157,0.08000000000000008,53.68917357119108,443.69133045181127
1072,1072-N13M13_2SW,1,1,520,780,1.5,24.595121,17.63,1.763,3.6069010100964474,0.14700001219755163,29.690747104886526,0.07299998780244851,50.04076747514005,425.92462738335513
1073,1073-N14M14_1SW,1,1,560,840,1.5,24.595121,18.98,1.8980000000000001,4.075654122947764,0.1580000081317011,30.494144296184622,0.07800000813170115,50.57093838540618,405.6276997149921
1074,1074-N14M14_2SW,1,1,560,840,1.5,24.595121,18.98,1.8980000000000001,4.075654122947764,0.15600001626340212,29.75125623128032,0.07700001219755159,49.495544633645444,437.69076411665867
1075,1075-N15M15_1SW,1,1,600,900,1.5,24.595121,20.34,2.0340000000000003,4.576826115789637,0.16199999186829897,29.88786462063459,0.08000000000000008,48.9690758033895,402.08990558284785
1076,1076-N15M15_2SW,1,1,600,900,1.5,24.595121,20.34,2.0340000000000003,4.576826115789637,0.16000000000000003,28.982093374091708,0.07900000406585055,48.023998333375424,387.69195290659434
1077,1077-N16M16_1SW,1,1,640,960,1.5,24.595121,21.7,2.17,5.107051557491907,0.16399998373659808,28.59120077326866,0.08099999593414949,47.435843371154704,392.83184760690364
